[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] GET    /xxx/*filepath            --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] HEAD   /xxx/*filepath            --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] Loaded HTML Templates (2): 
	- 
	- index.html

[GIN-debug] GET    /                         --> main.main.func1 (3 handlers)
[GIN-debug] [WARNING] You trusted all proxies, this is NOT safe. We recommend you to set a value.
Please check https://pkg.go.dev/github.com/gin-gonic/gin#readme-don-t-trust-all-proxies for details.
[GIN-debug] Listening and serving HTTP on :80
[GIN] 2023/07/08 - 23:01:37 | 404 |         713ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:01:37 | 404 |         944ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:13:38 | 200 |     182.968µs |    111.21.39.39 | GET      "/"
[GIN] 2023/07/08 - 23:13:38 | 200 |     397.268µs |    111.21.39.39 | GET      "/xxx/game.js"
[GIN] 2023/07/08 - 23:13:38 | 200 |      297.22µs |    111.21.39.39 | GET      "/xxx/index.js"
[GIN] 2023/07/08 - 23:13:39 | 200 |     231.848µs |    111.21.39.39 | GET      "/xxx/PressStart2P.ttf"
[GIN] 2023/07/08 - 23:14:02 | 200 |     314.063µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/08 - 23:14:02 | 200 |     211.437µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/08 - 23:14:02 | 200 |     212.274µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/08 - 23:14:02 | 200 |     208.981µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/08 - 23:16:37 | 404 |         525ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:16:37 | 404 |         799ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:16:37 | 404 |         638ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:16:37 | 404 |         737ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:29:02 | 200 |     172.755µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/08 - 23:29:02 | 200 |      206.54µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/08 - 23:29:02 | 200 |     201.015µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/08 - 23:29:02 | 200 |     241.512µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/08 - 23:31:38 | 404 |         757ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:31:38 | 404 |         488ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:31:38 | 404 |         495ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:31:38 | 404 |         381ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:44:02 | 200 |     166.651µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/08 - 23:44:02 | 200 |     200.032µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/08 - 23:44:02 | 200 |     173.041µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/08 - 23:44:02 | 200 |     398.995µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/08 - 23:46:13 | 200 |     193.705µs |   45.128.232.62 | GET      "/"
[GIN] 2023/07/08 - 23:46:38 | 404 |         445ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:46:38 | 404 |         726ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:46:38 | 404 |         720ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:46:38 | 404 |         802ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/08 - 23:59:03 | 200 |     190.336µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/08 - 23:59:03 | 200 |     212.166µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/08 - 23:59:03 | 200 |     225.164µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/08 - 23:59:03 | 200 |     113.015µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 00:01:39 | 404 |         512ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:01:39 | 404 |         424ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:01:39 | 404 |         509ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:01:39 | 404 |         361ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:01:45 | 404 |         687ns |  190.211.252.50 | POST     "/boaform/admin/formLogin"
[GIN] 2023/07/09 - 00:14:03 | 200 |     177.953µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 00:14:03 | 200 |     186.457µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 00:14:03 | 200 |     184.597µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 00:14:03 | 200 |     245.784µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 00:16:38 | 404 |         517ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:16:38 | 404 |         521ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:16:38 | 404 |         818ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:16:38 | 404 |         497ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:24:45 | 200 |     177.529µs |   198.235.24.45 | GET      "/"
[GIN] 2023/07/09 - 00:29:03 | 200 |     175.298µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 00:29:03 | 200 |     234.573µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 00:29:03 | 200 |     218.349µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 00:29:03 | 200 |     203.813µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 00:31:37 | 404 |         714ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:31:37 | 404 |       1.016µs | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:31:37 | 404 |         277ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:31:37 | 404 |         715ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:36:47 | 200 |     209.735µs |    91.224.92.16 | GET      "/"
[GIN] 2023/07/09 - 00:44:05 | 200 |     196.268µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 00:44:05 | 200 |      224.29µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 00:44:05 | 200 |     206.437µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 00:44:05 | 200 |     155.793µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 00:46:38 | 404 |         762ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:46:38 | 404 |         485ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:46:38 | 404 |         662ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:46:38 | 404 |         512ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 00:59:05 | 200 |     165.005µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 00:59:05 | 200 |     162.033µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 00:59:05 | 200 |     171.968µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 00:59:05 | 200 |     239.247µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 00:59:15 | 200 |      199.49µs |  107.170.240.28 | GET      "/"
[GIN] 2023/07/09 - 01:01:39 | 404 |         487ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:01:39 | 404 |         483ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:01:39 | 404 |         891ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:01:39 | 404 |         497ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:14:06 | 200 |      270.38µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 01:14:06 | 200 |     173.277µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 01:14:06 | 200 |     100.614µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 01:14:06 | 200 |     245.763µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 01:16:40 | 404 |         705ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:16:40 | 404 |         966ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:16:40 | 404 |         912ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:16:40 | 404 |         689ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:29:05 | 200 |     226.768µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 01:29:06 | 200 |     296.334µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 01:29:06 | 200 |     196.444µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 01:29:06 | 200 |     370.323µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 01:31:40 | 404 |         559ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:31:40 | 404 |         503ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:31:40 | 404 |         451ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:31:40 | 404 |         598ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:37:00 | 200 |     200.965µs |   141.98.11.207 | GET      "/"
[GIN] 2023/07/09 - 01:44:06 | 200 |     186.528µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 01:44:06 | 200 |     225.518µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 01:44:06 | 200 |     220.282µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 01:44:06 | 200 |     160.633µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 01:46:22 | 200 |     207.383µs |    47.92.73.109 | GET      "/"
[GIN] 2023/07/09 - 01:46:22 | 200 |     137.441µs |    47.92.73.109 | GET      "/"
[GIN] 2023/07/09 - 01:46:22 | 404 |         498ns |  39.103.133.249 | GET      "/favicon.png"
[GIN] 2023/07/09 - 01:46:40 | 404 |         514ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:46:40 | 404 |         526ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:46:40 | 404 |         743ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:46:40 | 404 |         513ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 01:48:51 | 404 |         570ns |  148.72.207.110 | GET      "/wp-login.php"
[GIN] 2023/07/09 - 01:53:58 | 200 |     286.108µs |  124.71.166.204 | GET      "/"
[GIN] 2023/07/09 - 01:54:02 | 200 |     342.252µs |  124.71.166.204 | GET      "/"
[GIN] 2023/07/09 - 01:54:17 | 200 |     331.005µs |  124.71.166.204 | GET      "/"
[GIN] 2023/07/09 - 01:54:21 | 200 |         175µs |  124.71.166.204 | GET      "/"
[GIN] 2023/07/09 - 01:59:08 | 200 |     178.263µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 01:59:08 | 200 |     396.025µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 01:59:08 | 200 |     239.458µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 01:59:13 | 200 |     207.126µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 02:01:40 | 404 |         500ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:01:40 | 404 |         509ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:01:40 | 404 |         772ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:01:40 | 404 |         538ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:10:55 | 200 |     194.868µs | 167.248.133.124 | GET      "/"
[GIN] 2023/07/09 - 02:10:55 | 200 |     182.176µs | 167.248.133.124 | GET      "/"
[GIN] 2023/07/09 - 02:10:56 | 404 |         668ns | 167.248.133.124 | PRI      "*"
[GIN] 2023/07/09 - 02:10:57 | 200 |     115.374µs | 167.248.133.124 | GET      "/xxx/favicon.png"
[GIN] 2023/07/09 - 02:10:58 | 404 |         681ns | 167.248.133.124 | GET      "/favicon.ico"
[GIN] 2023/07/09 - 02:11:44 | 200 |     171.207µs |    47.92.31.143 | GET      "/"
[GIN] 2023/07/09 - 02:11:44 | 200 |      174.51µs |    47.92.31.143 | GET      "/"
[GIN] 2023/07/09 - 02:14:08 | 200 |      169.15µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 02:14:08 | 200 |     212.136µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 02:14:09 | 200 |     163.269µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 02:14:09 | 200 |     176.874µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 02:16:40 | 404 |         455ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:16:40 | 404 |         723ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:16:40 | 404 |         547ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:16:40 | 404 |       1.284µs |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:25:22 | 200 |     229.594µs |   14.29.216.170 | GET      "/"
[GIN] 2023/07/09 - 02:29:09 | 200 |      179.96µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 02:29:09 | 200 |     192.379µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 02:29:09 | 200 |     308.396µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 02:29:09 | 200 |     302.654µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 02:31:40 | 404 |         461ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:31:40 | 404 |         760ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:31:40 | 404 |         654ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:31:41 | 404 |         965ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:32:39 | 404 |         468ns |    45.88.90.120 | CONNECT  ""
[GIN] 2023/07/09 - 02:44:09 | 200 |     323.442µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 02:44:09 | 200 |     214.793µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 02:44:09 | 200 |     204.392µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 02:44:09 | 200 |     199.461µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 02:46:39 | 404 |         599ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:46:40 | 404 |         488ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:46:40 | 404 |         579ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:46:40 | 404 |         855ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 02:59:09 | 200 |     295.371µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 02:59:09 | 200 |     315.771µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 02:59:09 | 200 |     169.833µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 02:59:09 | 200 |     209.046µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 03:01:41 | 404 |         411ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:01:41 | 404 |         647ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:01:41 | 404 |         591ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:01:41 | 404 |         427ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:14:09 | 200 |     360.324µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 03:14:09 | 200 |     168.737µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 03:14:09 | 200 |     195.476µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 03:14:09 | 200 |     166.028µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 03:16:41 | 404 |         613ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:16:41 | 404 |         661ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:16:41 | 404 |         716ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:16:41 | 404 |       1.114µs |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:29:09 | 200 |     189.454µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 03:29:09 | 200 |      168.93µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 03:29:09 | 200 |     177.168µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 03:29:09 | 200 |     240.075µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 03:31:41 | 404 |         635ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:31:42 | 404 |         873ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:31:42 | 404 |         636ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:31:42 | 404 |         680ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:33:53 | 200 |     242.442µs |    47.254.74.59 | GET      "/"
[GIN] 2023/07/09 - 03:34:00 | 404 |         718ns |   47.254.85.182 | GET      "/static/admin/javascript/hetong.js"
[GIN] 2023/07/09 - 03:44:10 | 200 |     209.878µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 03:44:10 | 200 |     150.169µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 03:44:10 | 200 |     173.778µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 03:44:10 | 200 |     190.288µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 03:46:42 | 404 |         687ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:46:42 | 404 |         699ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:46:42 | 404 |         448ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:46:42 | 404 |         643ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 03:55:54 | 200 |     196.059µs | 162.216.149.195 | GET      "/"
[GIN] 2023/07/09 - 03:59:10 | 200 |     237.944µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 03:59:10 | 200 |     207.385µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 03:59:10 | 200 |     150.178µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 03:59:11 | 200 |     191.548µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 04:00:14 | 200 |     254.954µs |  66.240.236.109 | GET      "/"
[GIN] 2023/07/09 - 04:01:42 | 404 |         508ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:01:42 | 404 |         504ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:01:42 | 404 |         824ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:01:42 | 404 |         864ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:14:11 | 200 |     213.801µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 04:14:11 | 200 |     204.681µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 04:14:11 | 200 |     259.699µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 04:14:12 | 200 |     191.734µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 04:15:05 | 200 |     190.153µs |   141.98.11.207 | GET      "/"
[GIN] 2023/07/09 - 04:16:42 | 404 |         525ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:16:42 | 404 |         746ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:16:42 | 404 |         693ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:16:42 | 404 |         658ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:21:07 | 404 |         653ns |  185.180.143.18 | GET      "/favicon.ico"
[GIN] 2023/07/09 - 04:24:48 | 200 |     200.994µs |    8.142.104.65 | GET      "/"
[GIN] 2023/07/09 - 04:24:48 | 200 |     183.099µs |    8.142.104.65 | GET      "/"
[GIN] 2023/07/09 - 04:29:12 | 200 |     189.277µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 04:29:12 | 200 |     228.661µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 04:29:12 | 200 |     413.487µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 04:29:13 | 200 |     232.265µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 04:29:57 | 200 |     160.871µs |  39.103.133.249 | GET      "/"
[GIN] 2023/07/09 - 04:29:57 | 200 |     146.414µs |  39.103.133.249 | GET      "/"
[GIN] 2023/07/09 - 04:30:24 | 200 |     208.109µs |     47.92.70.66 | GET      "/"
[GIN] 2023/07/09 - 04:30:24 | 200 |     190.181µs |     47.92.70.66 | GET      "/"
[GIN] 2023/07/09 - 04:31:42 | 404 |         679ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:31:42 | 404 |         432ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:31:42 | 404 |         465ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:31:42 | 404 |         585ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:44:12 | 200 |     171.592µs |    218.61.7.231 | GET      "/"
[GIN] 2023/07/09 - 04:44:12 | 200 |     270.438µs |  219.144.66.205 | GET      "/"
[GIN] 2023/07/09 - 04:44:12 | 200 |     333.703µs |   27.221.126.25 | GET      "/"
[GIN] 2023/07/09 - 04:44:12 | 200 |     323.085µs | 123.159.206.172 | GET      "/"
[GIN] 2023/07/09 - 04:46:42 | 404 |         426ns |  219.144.66.205 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:46:42 | 404 |         540ns | 123.159.206.172 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:46:42 | 404 |         680ns |    218.61.7.231 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:46:42 | 404 |         842ns |   27.221.126.25 | GET      "/Vcb/Home/View//Public/static/js/echarts.mim.js"
[GIN] 2023/07/09 - 04:51:30 | 200 |     196.973µs |   45.79.181.104 | GET      "/"
